,loan_identifier,nominal_interest_rate,term,purpose,project_description,borrower_identifier,borrower_rating,employment,region,facebook,twitter,paypal,ebay,linkedin,published_at,funded_at,status,amount_requested,amount_funded,issuer_id,fraudulent,address_lat,address_lng,net_income_cents,currency,rates_count,rates_paid,base_currency
753,1NK3RG3SES,1994,term_6_weeks,working_capital,This Loan is for working capital to improve mining operations. My current mining operation is enough to repay the loan on time 2.5 times. This means you can expect to have your BTC back in your pocket sooner.  I am trying to build trust and rating in the bitbond system.,1N9PEA3S6D,D,studying,US,none,none,connected,connected,none,2014-10-13 12:22:56 +0200,2014-10-13 22:55:56 +0200,fully_paid,10000000,10000000,5978,False,42.993293,-83.692807,25000,USD,1.0,1.0,btc
754,1NKB8Y3SF2,2457,term_36_months,investment,"I'm working on getting the rest of equipment that I need for mining coins. I'm not half why there but am sorry of equipment that's making my process slow. So if I can get some lenders to help me out, I would be grateful of your help and support.",1HM8SV3NFE,E,self_employed,US,connected,connected,none,none,connected,2014-10-13 14:31:10 +0200,,canceled,310000000,0,5166,False,38.638548,-121.384825,175000,USD,0.0,0.0,btc
755,1NN2C33SGE,1465,term_6_weeks,other,"I'm a law student looking into starting my own small business in the tech industry.   This is a loan primarily to increase my credit rating here and reputation, building a foundation for future loans in order to raise venture capital.  The loan will paid asap, at end of 6 week term at most.",1NFK5G3SBZ,C,studying,AU,none,connected,connected,connected,connected,2014-10-14 06:11:32 +0200,2014-10-16 02:19:16 +0200,fully_paid,10000000,10000000,6023,False,-31.997613,115.762944,41600,AUD,1.0,1.0,btc
756,1NNZFC3SH1,1029,term_6_months,investment,"Hello Investors, This loan will be used to purchase additional Genesis Hashlets through the ZenMiner Cloud. Recently GAW allowed the sale and purchase of Genesis hashlets in the HashMarket and there are some great deals in the market right now. Currently retail value of 10Gh/s of Genesis Hashlets is running $8.95 or .85 cents per Gh. Currently you can get GH in the market for as low as .50/.60 cents per Gh! I currently have roughly 10Th/s mining in the ZenCloud as well as some additional ZenHashlets and some Primes which bring my approximate mining income to between .17-.20 BTC per day prior to maintenance fees. I can be found on Hashtalk . org under the username ""DrCharles"" and I would be more than happy to provide any additional verification that would make investors happy. I have a great track record of making all payments early on BitBond as well as BTCJam and Bitlendingclub. I have a full time job with a healthy salary so payments will never be late. thank you!",1GRK9J3MRH,B,salaried,US,connected,connected,connected,connected,connected,2014-10-14 14:28:13 +0200,,canceled,500000000,129000000,4948,False,36.101031,-79.820668,300000,USD,0.0,0.0,btc
757,1NPPJ13SHM,1029,term_6_months,investment,Zencloud hashlet investment,1NEAX13SA2,B,self_employed,HU,connected,connected,connected,connected,none,2014-10-14 21:02:10 +0200,,canceled,50000000,0,6011,True,46.82258,16.830997,9500000,HUF,0.0,0.0,btc
758,1NQNH23SJP,2564,term_12_months,investment,"Project description guide: 1. About Project Online Business Communication:  Put Banner in the huge traffic wapsite with: dantri, CafeF... or community systems wap on homepage of m.mplus.vn   Put Banner, Application, adwords Mplus, retail services on the Google Play, Store app, on wap systems  2. Explain need the loan:  We are providing content services for mobile information. Now, I need to raise capital from multiple sources for project implementation   In Vietnam, value-added services for the growing mobile. So we see this as a good business opportunity for the future   3. How i will repay the loan:  Currently, we are very good links with the network in Vietnam as Mobifone, Vinaphone, Viettel.  Should the payment of monthly profit business is very favorable.  So I think the payment for my loan will not be much trouble. While there are now many convenient payment channels such as Bitcoin, PayPal  4.Contact: website: m.mplus.vn email: ngoc132@gmail.com",1NE2C93S9Q,E,salaried,VN,connected,none,none,none,none,2014-10-15 05:50:42 +0200,,expired,100000000,0,6006,False,,,500000000,VND,0.0,0.0,btc
759,1NRH493SKD,1380,term_6_months,working_capital,I am trying to get a small business off the ground and need a small bit coin loan to get started i will pay back quickly,1NQAE93SJ6,C,salaried,US,connected,none,none,none,none,2014-10-15 13:41:45 +0200,,expired,200000000,0,6068,True,32.401868,-88.6988,140000,USD,0.0,0.0,btc
760,1NRX1F3SPR,1029,term_6_months,investment,"Previous loan got expired, now asking for less. I am currently working on a physical Bitcoin system, based on a highly secured paper notes, infused with NFC (fiber tubes) and de-centralized cold storage. I am planning on raising capital for this project on Kickstarter, and need current capital to produce the POC notes. I am working with a small team to set up the website for purchasing the notes and an API to validate the notes. Since the notes will not include the private keys, the Bitcoins will be safe (and additionally insured by a well known insurance company). Each note will have 3 offline security measures and 2 online (verify validity). the cold-storage will be set up from both cold and paper wallets, located in separated locations (Bank safes). We are planning to start marketing in 2015Q1, first on a small scale (invitation only) and then public on 2015Q2. As I mentioned the current bond will be used to back the POC notes it will be placed on the de-centralized cold-storage",137Q203CCT,B,salaried,IL,connected,connected,connected,none,connected,2014-10-15 17:05:03 +0200,,canceled,250000000,0,2453,False,32.067319,34.781028,1350000,ILS,0.0,0.0,btc
761,1NRXF73SPS,1115,term_6_weeks,working_capital,"Hello Investors,  I am currently raising capital for several projects, the main one is a physical secure bitcoin notes. I have paid all my previous loans (still got 1 payment on the last one next month). This loan will be paid back in full in 6 weeks, or earlier.",137Q203CCT,B,salaried,IL,connected,connected,connected,none,connected,2014-10-15 17:12:23 +0200,2014-10-21 19:47:24 +0200,fully_paid,100000000,100000000,2453,False,32.067319,34.781028,1350000,ILS,1.0,1.0,btc
762,1NS1W13SPV,1465,term_6_weeks,investment,"My name is Zachary Spears. Having been in investments for a number of years with high-profile banks and hedge funds, I've realized the potential of bitcoin (among other cryptocurrencies), especially in the frame of peer to peer lending. This loan is to gain some amount of reputation among this particular community and see how the whole process pans out. I want to see how fluid the BTC to dollar to market transfer goes, and to study the effects it has on each sector I am directly involved in. The loan will be paid back one of two ways: 1) I pay back the loan out of my own pocket, assuming my test fails, 2) My test succeeds, I pay back the loan with nothing out of pocket and gain some dividend of my own. I truly see the potential of this working as even major brands of retailer are beginning to even take BTC as accepted form of payment. You can reach me at any time by emailing at zacharysspears@gmail.com. I thank you all for your consideration and wish you all great luck. ",1EVQE23K69,C,salaried,US,connected,connected,connected,none,connected,2014-10-15 18:27:30 +0200,2014-10-30 00:01:05 +0100,charged_off,130000000,107000000,4464,False,34.138221,-117.576011,256400,USD,1.0,0.0,btc
763,1NS8QV3SQ0,1583,term_36_months,investment,I am an IT Professional looking to take up BTC loan for  Mining and exchange investment  Repayments will made through mining profit,1NQTEN3SJT,C,salaried,IN,none,none,connected,connected,none,2014-10-15 20:24:43 +0200,,expired,5000000000,0,6073,False,-38.197732,146.534392,370000,AUD,0.0,0.0,btc
764,1NS9VC3SQ1,1994,term_6_weeks,other,"This is a reputation loan, the payment is instant, reaching 100% funded active and I immediately paid.",1K75SA3Q1A,D,self_employed,BR,connected,connected,connected,connected,connected,2014-10-15 20:43:41 +0200,2014-10-17 14:32:29 +0200,fully_paid,20000000,20000000,5532,False,-25.443494,-49.056411,150000,BRL,1.0,1.0,btc
765,1NSPH63SQH,2457,term_36_months,investment,Loan will be use for buy more hashlet genesis and trading in hashprofit.com  Maximum Interest rates are 10 % (60% APR)  Bi-weekly payment  my email = agoesrifqi@gmail.com     Thank for supporting and investing.,1JGJH33PF7,E,studying,ID,connected,connected,connected,connected,none,2014-10-16 00:20:06 +0200,,expired,400000000,0,5378,False,-7.360384,109.206496,80470600,IDR,0.0,0.0,btc
766,1NT6DB3SR0,2458,term_6_months,investment,Trying to get the more miners so I can progress in mining coins. I will repay back my loan and maybe more if I get enough to order the rest of mine that I'm going to get,1HM8SV3NFE,E,self_employed,US,connected,connected,none,none,connected,2014-10-16 04:51:07 +0200,2014-10-17 14:15:52 +0200,charged_off,10000000,10000000,5166,False,38.638548,-121.384825,175000,USD,6.0,1.0,btc
767,1NTVVP3SRC,1380,term_6_months,investment,This loan will be used to upgrade my current ZenCloud mining setup.  Current power:  700 GHz SHA (BITCOIN) mining.  31 MHz SCRYPT (ALTCOIN - LITSCOIN) mining. ,1FW9A93KZ1,C,salaried,GB,connected,connected,connected,none,connected,2014-10-16 10:57:10 +0200,2014-10-30 12:01:20 +0100,defaulted,100000000,31000000,4670,False,53.766425,-2.339251,113600,GBP,6.0,0.0,btc
768,1NV17Z3SRE,1994,term_6_weeks,other,"About me , Owner of LAZ fashion showroom (2008- ) , Owner of AVK September PC (2014- ) , Villa specialist/Sales Agent at Althea Luxury Villas(2004-) . Income: Steady increase over the months.On Aug 2 i established my company AVK September PC (September Fashion Agency) Main business activity: Shopping & Retail , Clothing Supply & Distribution , Brand Agents. SFA is an upscale mens/women clothing boutique that will open on April 2015. Upper Floor: Wholesale/Distribution/Brands , Lower Floor : Boutique. A detailed project plan has been created and all tasks are on schedule.Request funding for Construction/Store design/orders.Start up costs are estimated at 32.700 Euro which i will inject 42% . SFA looks to bring in annual sale over 200.000 Euro with an operating margin of 25% . Reputation loan .Will repay the loan within 10 days. website: www.lazshowroom.com E-mail: vasiliskvls@gmail.com - info@lazshowroom.com",1KWXDZ3QH8,D,self_employed,GR,connected,connected,connected,connected,none,2014-10-16 12:29:03 +0200,2014-10-27 18:43:08 +0100,fully_paid,100000000,100000000,5680,False,37.977133,23.729875,678000,EUR,1.0,1.0,btc
769,1NV6J23SRK,1235,term_60_months,investment,"This loan is for further investing in my hosted-multi-algo (scrypt/scryptN/X11) miners and to provide more outcome.  As all of my loans already, I'm returning this one in 9 weeks, not 60 months. My further loans were all paid earlier.  My hosted-mining solution is generating 15 BTC a week and with a part of that amount I add hashingpower each week, to secure diff. increases and reduce the risk.  It's a mix of all algos, to secure diff. increases and dropdowns of certain coins, only mining one algo/one coin would not be secure enough.  I want to add additional hardware with this loan, to push it to 20 BTC a week. You will profit from nice interest rates and my reputation here.",1GG8PX3MBC,B,salaried,DE,connected,none,connected,connected,connected,2014-10-16 13:59:46 +0200,,expired,4500000000,15000000,4797,False,53.069756,8.823655,164200,EUR,0.0,0.0,btc
770,1NVC1Y3SRW,2253,term_60_months,investment,I was a machine shop owner and I want to develop my garage by buying some machinery for development in order to better absorb labor and my business more profitable.,1NSYFA3SQR,E,salaried,ID,connected,none,connected,none,none,2014-10-16 15:33:34 +0200,,expired,500000000,0,6093,False,-7.537695,110.788416,550000000,IDR,0.0,0.0,btc
